社員番号,氏名,所属部門,勤務表提出ステータス,日付,休日区分,勤務状況,始業時刻,終業時刻,備考,承認,控除合計,深夜合計,実働,休憩
10085,藤代　尚彦,海外課,承認完了,2017/9/30,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/1,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/2,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/3,法休,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/4,平日,出勤,9:00,19:30,,1,,,570,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/5,平日,出勤,9:00,18:15,,1,,,495,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/6,平日,出勤,9:00,18:15,退館時間との差は相互会出席の為,1,,,495,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/7,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/8,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/9,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/10,法休,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/11,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/12,平日,出勤,8:40,17:15,,1,,,455,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/13,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/14,平日,出勤,8:40,21:15,引継書作成（私事75分）,1,75,,620,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/15,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/16,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/17,法休,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/18,祝日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/19,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/20,平日,午前半休,13:00,17:15,,1,,,255,0
12213,葛城　みつる,人事・総務課,承認完了,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/22,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/23,祝日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/24,法休,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/25,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/26,平日,出勤,9:00,17:15,退館時間との差はメール整理のため,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/27,平日,出勤,9:00,17:15,,1,,,435,60
12213,葛城　みつる,人事・総務課,承認完了,2017/9/28,平日,午前半休,13:00,17:15,,1,,,255,0
12213,葛城　みつる,人事・総務課,承認完了,2017/9/29,休日,休日,,,,,,,,
12213,葛城　みつる,人事・総務課,承認完了,2017/9/30,休日,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/1,平日,出勤,8:30,18:30,,1,,,540,60
13072,能登　隆太,海外課,承認完了,2017/9/2,休日,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/3,法休,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/4,平日,出勤,8:30,18:30,18：30～20：30　懇親会,1,,,540,60
13072,能登　隆太,海外課,承認完了,2017/9/5,平日,出勤,8:00,19:00,,1,,,600,60
13072,能登　隆太,海外課,承認完了,2017/9/6,平日,出勤,8:00,18:55,,1,,,595,60
13072,能登　隆太,海外課,承認完了,2017/9/7,平日,出勤,8:40,19:00,,1,,,560,60
13072,能登　隆太,海外課,承認完了,2017/9/8,平日,出勤,8:00,18:40,,1,,,580,60
13072,能登　隆太,海外課,承認完了,2017/9/9,休日,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/10,法休,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/11,平日,出勤,8:40,19:10,,1,,,570,60
13072,能登　隆太,海外課,承認完了,2017/9/12,平日,出勤,8:40,18:35,,1,,,535,60
13072,能登　隆太,海外課,承認完了,2017/9/13,平日,出勤,8:40,18:30,19:00～21:00中国語研修,1,,,530,60
13072,能登　隆太,海外課,承認完了,2017/9/14,平日,出勤,8:50,19:00,,1,,,550,60
13072,能登　隆太,海外課,承認完了,2017/9/15,平日,出勤,8:50,17:30,18:00～18:30 脱スーツセミナー,1,,,460,60
13072,能登　隆太,海外課,承認完了,2017/9/16,休日,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/17,法休,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/18,祝日,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/19,平日,出勤,8:50,19:40,,1,,,590,60
13072,能登　隆太,海外課,承認完了,2017/9/20,平日,出勤,8:45,19:55,,1,,,610,60
13072,能登　隆太,海外課,承認完了,2017/9/21,平日,出勤,8:15,19:10,,1,,,595,60
13072,能登　隆太,海外課,承認完了,2017/9/22,平日,出勤,8:30,19:15,,1,,,585,60
13072,能登　隆太,海外課,承認完了,2017/9/23,祝日,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/24,法休,休日,,,,,,,,
13072,能登　隆太,海外課,承認完了,2017/9/25,平日,出勤,8:15,19:00,,1,,,585,60
13072,能登　隆太,海外課,承認完了,2017/9/26,平日,出勤,8:30,19:30,,1,,,600,60
13072,能登　隆太,海外課,承認完了,2017/9/27,平日,出勤,8:40,19:15,,1,,,575,60
13072,能登　隆太,海外課,承認完了,2017/9/28,平日,出勤,8:30,19:00,,1,,,570,60
13072,能登　隆太,海外課,承認完了,2017/9/29,平日,出勤,8:20,19:20,,1,,,600,60
13072,能登　隆太,海外課,承認完了,2017/9/30,休日,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/1,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/2,休日,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/3,法休,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/4,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/6,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/7,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/8,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/9,休日,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/10,法休,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/11,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/12,平日,午後半休,9:00,12:00,,1,,,180,0
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/13,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/14,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/15,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/16,休日,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/17,法休,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/18,祝日,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/19,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/20,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/22,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/23,祝日,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/24,法休,休日,,,,,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/25,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/26,平日,精勤休暇,,,,1,,,,
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/27,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/29,平日,出勤,9:00,17:15,,1,,,435,60
13226,増永　泰一郎,人事・総務サポート課,承認完了,2017/9/30,休日,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/1,平日,出勤,9:00,19:00,,1,,,540,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/2,休日,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/3,法休,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/4,平日,出勤,9:00,18:30,,1,,,510,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/5,平日,出勤,9:00,18:00,,1,,,480,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/6,平日,出勤,8:30,19:30,,1,,,600,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/7,平日,出勤,9:00,18:30,,1,,,510,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/8,平日,出勤,9:00,17:15,17:15～18:00自己研鑽,1,,,435,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/9,休日,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/10,法休,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/11,平日,出勤,9:00,19:10,,1,,,550,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/12,平日,出勤,9:00,19:50,,1,,,590,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/13,平日,出勤,9:00,18:50,,1,,,530,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/14,平日,出勤,9:00,19:10,,1,,,550,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/15,平日,出勤,9:00,19:30,,1,,,570,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/16,休日,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/17,法休,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/18,祝日,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/19,平日,精勤休暇,,,,1,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/20,平日,精勤休暇,,,,1,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/21,平日,精勤休暇,,,,1,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/22,平日,精勤休暇,,,,1,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/23,祝日,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/24,法休,休日,,,,,,,,
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/25,平日,出勤,9:00,18:10,,1,,,490,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/26,平日,出勤,9:00,19:00,,1,,,540,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/27,平日,出勤,9:00,19:15,,1,,,555,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/29,平日,出勤,9:00,19:10,,1,,,550,60
15039,卓間　昭憲,給与・厚生課,承認待ち ,2017/9/30,休日,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/1,平日,出勤,9:00,19:40,,1,,,580,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/2,休日,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/3,法休,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/4,平日,出勤,8:10,18:10,,1,,,540,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/5,平日,出勤,9:00,19:30,自己研鑽のため,1,30,,540,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/6,平日,出勤,9:00,17:15,,1,,,435,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/7,平日,出勤,9:00,19:50,,1,,,590,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/8,平日,出勤,9:00,18:40,,1,,,520,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/9,休日,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/10,法休,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/11,平日,出勤,9:00,19:00,,1,,,540,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/12,平日,出勤,9:00,18:30,,1,,,510,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/13,平日,出勤,9:00,17:15,,1,,,435,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/14,平日,出勤,8:25,18:30,,1,,,545,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/15,平日,出勤,9:00,19:45,講習会参加のため,1,40,,545,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/16,休日,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/17,法休,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/18,祝日,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/19,平日,精勤休暇,,,,1,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/20,平日,出勤,9:00,19:10,,1,,,550,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/21,平日,午後半休,9:00,12:00,朝活セミナーのため,1,,,180,0
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/22,平日,午後半休,9:00,12:00,,1,,,180,0
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/23,祝日,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/24,法休,休日,,,,,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/25,平日,精勤休暇,,,,1,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/26,平日,精勤休暇,,,,1,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/27,平日,精勤休暇,,,,1,,,,
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/29,平日,出勤,7:40,19:20,,1,,,640,60
16080,西沢　芳徳,給与・厚生課,承認待ち ,2017/9/30,休日,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/1,平日,出勤,8:00,19:00,,1,,,600,60
16105,山口　亜紀子,海外課,承認完了,2017/9/2,休日,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/3,法休,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/4,平日,出勤,9:00,18:30,,1,,,510,60
16105,山口　亜紀子,海外課,承認完了,2017/9/5,平日,出勤,9:00,18:30,,1,,,510,60
16105,山口　亜紀子,海外課,承認完了,2017/9/6,平日,出勤,9:00,19:00,,1,,,540,60
16105,山口　亜紀子,海外課,承認完了,2017/9/7,平日,出勤,8:00,19:30,,1,,,630,60
16105,山口　亜紀子,海外課,承認完了,2017/9/8,平日,出勤,8:30,18:30,,1,,,540,60
16105,山口　亜紀子,海外課,承認完了,2017/9/9,休日,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/10,法休,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/11,平日,出勤,9:00,18:30,,1,,,510,60
16105,山口　亜紀子,海外課,承認完了,2017/9/12,平日,出勤,9:00,19:00,,1,,,540,60
16105,山口　亜紀子,海外課,承認完了,2017/9/13,平日,出勤,9:00,17:15,,1,,,435,60
16105,山口　亜紀子,海外課,承認完了,2017/9/14,平日,出勤,9:00,20:00,,1,,,600,60
16105,山口　亜紀子,海外課,承認完了,2017/9/15,平日,出勤,9:00,20:00,18:00~19:30 スニーカースタイルセミナー参加の為,1,90,,510,60
16105,山口　亜紀子,海外課,承認完了,2017/9/16,休日,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/17,法休,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/18,祝日,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/19,平日,出勤,9:00,18:00,,1,,,480,60
16105,山口　亜紀子,海外課,承認完了,2017/9/20,平日,出勤,8:15,18:30,,1,,,555,60
16105,山口　亜紀子,海外課,承認完了,2017/9/21,平日,出勤,9:00,19:00,,1,,,540,60
16105,山口　亜紀子,海外課,承認完了,2017/9/22,平日,出勤,9:00,16:30,Flex 退社,1,,,390,60
16105,山口　亜紀子,海外課,承認完了,2017/9/23,祝日,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/24,法休,休日,,,,,,,,
16105,山口　亜紀子,海外課,承認完了,2017/9/25,平日,出勤,8:00,18:30,,1,,,570,60
16105,山口　亜紀子,海外課,承認完了,2017/9/26,平日,出勤,9:00,19:30,,1,,,570,60
16105,山口　亜紀子,海外課,承認完了,2017/9/27,平日,出勤,9:00,18:00,退館時間との乖離：人総Happy Hour 参加の為 ,1,,,480,60
16105,山口　亜紀子,海外課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
16105,山口　亜紀子,海外課,承認完了,2017/9/29,平日,出勤,9:00,17:15,退館時間との乖離：GLP閉会パーティー参加の為,1,,,435,60
16105,山口　亜紀子,海外課,承認完了,2017/9/30,休日,休日,,,,,,,,
17022,南里　知成,海外課,承認完了,2017/9/1,平日,出勤,8:00,18:00,,1,,,540,60
17022,南里　知成,海外課,承認完了,2017/9/2,休日,休日,,,,,,,,
17022,南里　知成,海外課,承認完了,2017/9/3,法休,休日,,,,,,,,
17022,南里　知成,海外課,承認完了,2017/9/4,平日,出勤,8:00,18:05,,1,,,545,60
17022,南里　知成,海外課,承認完了,2017/9/5,平日,出勤,9:00,19:45,,1,,,585,60
17022,南里　知成,海外課,承認完了,2017/9/6,平日,出勤,9:00,20:00,,1,,,600,60
17022,南里　知成,海外課,承認完了,2017/9/7,平日,出勤,8:30,19:00,,1,,,570,60
17022,南里　知成,海外課,承認完了,2017/9/8,平日,出勤,8:45,19:50,,1,,,605,60
17022,南里　知成,海外課,承認完了,2017/9/9,休日,休日,,,,,,,,
17022,南里　知成,海外課,承認完了,2017/9/10,法休,休日,,,,,,,,
17022,南里　知成,海外課,承認完了,2017/9/11,平日,出勤,7:30,19:00,,1,,,630,60
17022,南里　知成,海外課,承認完了,2017/9/12,平日,出勤,8:45,18:15,,1,,,510,60
17022,南里　知成,海外課,承認完了,2017/9/13,平日,出勤,9:00,17:15,自己研鑽の為8時10分頃入館,1,,,435,60
17022,南里　知成,海外課,承認完了,2017/9/14,平日,出勤,8:45,18:15,,1,,,510,60
17022,南里　知成,海外課,承認完了,2017/9/15,平日,出勤,8:50,20:00,スニーカーセミナー参加の為、90分マイナス,1,90,,520,60
17022,南里　知成,海外課,承認完了,2017/9/16,休日,休日,,,,,,,,
